accession,description,organism,taxonomy,molecule_type,topology,host,country,collection_date,sequence_length,source_length,source_gc_frequency,source_longest_run,n_features,n_feature_intervals,n_boundaries,boundary_window,n_runs,n_boundary_runs,n_nonboundary_runs,fraction_runs_boundary,processing_seconds,boundary_n_runs,boundary_total_bases_in_runs,boundary_mean_run_length,boundary_median_run_length,boundary_max_run_length,boundary_run_length_entropy,boundary_A_n_runs,boundary_A_mean_run_length,boundary_A_max_run_length,boundary_C_n_runs,boundary_C_mean_run_length,boundary_C_max_run_length,boundary_G_n_runs,boundary_G_mean_run_length,boundary_G_max_run_length,boundary_T_n_runs,boundary_T_mean_run_length,boundary_T_max_run_length,boundary_n_runs_ge_5,boundary_fraction_runs_ge_5,boundary_n_runs_ge_10,boundary_fraction_runs_ge_10,boundary_n_runs_ge_15,boundary_fraction_runs_ge_15,boundary_n_runs_ge_20,boundary_fraction_runs_ge_20,boundary_n_runs_ge_30,boundary_fraction_runs_ge_30,nonboundary_n_runs,nonboundary_total_bases_in_runs,nonboundary_mean_run_length,nonboundary_median_run_length,nonboundary_max_run_length,nonboundary_run_length_entropy,nonboundary_A_n_runs,nonboundary_A_mean_run_length,nonboundary_A_max_run_length,nonboundary_C_n_runs,nonboundary_C_mean_run_length,nonboundary_C_max_run_length,nonboundary_G_n_runs,nonboundary_G_mean_run_length,nonboundary_G_max_run_length,nonboundary_T_n_runs,nonboundary_T_mean_run_length,nonboundary_T_max_run_length,nonboundary_n_runs_ge_5,nonboundary_fraction_runs_ge_5,nonboundary_n_runs_ge_10,nonboundary_fraction_runs_ge_10,nonboundary_n_runs_ge_15,nonboundary_fraction_runs_ge_15,nonboundary_n_runs_ge_20,nonboundary_fraction_runs_ge_20,nonboundary_n_runs_ge_30,nonboundary_fraction_runs_ge_30,odds_ratio_boundary_ge_5,odds_ratio_boundary_ge_10,odds_ratio_boundary_ge_15,odds_ratio_boundary_ge_20,odds_ratio_boundary_ge_30,fetch_seconds,total_seconds
NC_105792.1,"Klebsiella phage vB_KpnS-VAC110, complete genome",Klebsiella phage vB_KpnS-VAC110,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC110,DNA,circular,Klebsiella pneumoniae ST11-CTX-M-15,,2020-09,45195,45195,,8,73,72,144,250,33163,20889,12274,0.6298887314175436,0.153,20889,28742,1.3759394896835655,1.0,8,1.1619546372769607,4747,1.448915104276385,8,5615,1.322172751558326,7,5444,1.2720426157237326,5,5083,1.478457603777297,7,111,0.005313801522332328,0,0.0,0,0.0,0,0.0,0,0.0,12274,16453,1.3404758025093695,1.0,6,1.092520601204588,2681,1.3935098843715032,5,3364,1.3052913198573126,5,3249,1.2480763311788243,5,2980,1.433221476510067,6,36,0.0029330291673456085,0,0.0,0,0.0,0,0.0,0,0.0,1.7992686064791024,0.5875918523660212,0.5875918523660212,0.5875918523660212,0.5875918523660212,0.003,0.189
NC_110359.1,"Klebsiella phage vB_KpnS-VAC70, complete genome",Klebsiella phage vB_KpnS-VAC70,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC70,DNA,linear,Klebsiella pneumoniae,,Sep-2020,49631,49631,,8,87,86,172,250,36529,24041,12488,0.6581346327575351,0.174,24041,32965,1.371199201364336,1.0,8,1.1535729592929298,5838,1.472250770811922,7,6271,1.2766703874980068,7,6468,1.315708101422387,5,5464,1.4374084919472914,8,123,0.005116259722973254,0,0.0,0,0.0,0,0.0,0,0.0,12488,16666,1.3345611787315823,1.0,6,1.0800974889842363,2989,1.4192037470725996,6,3319,1.244953299186502,5,3467,1.3022786270550908,4,2713,1.3921857722078879,5,31,0.0024823830877642537,0,0.0,0,0.0,0,0.0,0,0.0,2.04198881718375,0.5194559407690867,0.5194559407690867,0.5194559407690867,0.5194559407690867,0.003,0.214
NC_104627.1,"Klebsiella phage vB_KpnS-VAC11, complete genome",Klebsiella phage vB_KpnS-VAC11,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC11,DNA,circular,Klebsiella pneumoniae,,Aug-2020,48826,48826,,8,82,82,164,250,35803,23181,12622,0.6474597100801609,0.169,23181,31898,1.37604072300591,1.0,8,1.1625614974921148,5674,1.4776172012689461,7,6082,1.2689904636632687,5,6242,1.3253764818968279,6,5183,1.451475979162647,8,123,0.0053060696259868,0,0.0,0,0.0,0,0.0,0,0.0,12622,16928,1.3411503723657108,1.0,7,1.09353075508581,2988,1.429718875502008,7,3371,1.252743992880451,5,3534,1.3064516129032258,4,2729,1.398314400879443,5,32,0.0025352559023926477,0,0.0,0,0.0,0,0.0,0,0.0,2.0748921222108985,0.544507473631991,0.544507473631991,0.544507473631991,0.544507473631991,0.003,0.208
NC_104633.1,"Klebsiella phage vB_KpnS-VAC10, complete genome",Klebsiella phage vB_KpnS-VAC10,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC10,DNA,circular,Klebsiella pneumoniae,,Aug-2020,48935,48935,,8,86,85,170,250,35903,23558,12345,0.6561568671141688,0.169,23558,32347,1.373079208761355,1.0,8,1.1567050793570723,5286,1.4451381006432085,8,6342,1.3210343740145065,5,6159,1.266114628998214,6,5771,1.4784266158378097,7,112,0.004754223618303761,0,0.0,0,0.0,0,0.0,0,0.0,12345,16588,1.3437019036046982,1.0,6,1.0988404342814415,2678,1.41075429424944,5,3434,1.3057658707047175,5,3311,1.2467532467532467,5,2922,1.4366872005475702,6,36,0.0029161603888213854,0,0.0,0,0.0,0,0.0,0,0.0,1.6181621873638878,0.5240359106055139,0.5240359106055139,0.5240359106055139,0.5240359106055139,0.003,0.208
NC_104632.1,"Klebsiella phage vB_KpnS-VAC8, complete genome",Klebsiella phage vB_KpnS-VAC8,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC8,DNA,circular,Klebsiella pneumoniae,,Aug-2020,48933,48933,,8,83,83,166,250,35874,23729,12145,0.6614539778112282,0.167,23729,32578,1.372919212777614,1.0,8,1.1562945020880668,5322,1.4552799699361143,8,6384,1.318609022556391,5,6232,1.2681322207958923,6,5791,1.4698670350543948,7,119,0.005014960596738168,0,0.0,0,0.0,0,0.0,0,0.0,12145,16355,1.3466447097571017,1.0,7,1.105486062951072,2663,1.405933158092377,6,3377,1.3076695291679006,7,3201,1.2467978756638551,5,2904,1.4476584022038568,6,42,0.00345821325648415,0,0.0,0,0.0,0,0.0,0,0.0,1.4414008224157497,0.511831264881266,0.511831264881266,0.511831264881266,0.511831264881266,0.003,0.206
NC_104631.1,"Klebsiella phage vB_KpnS-VAC7, complete genome",Klebsiella phage vB_KpnS-VAC7,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC7,DNA,circular,Klebsiella pneumoniae,,Aug-2020,49684,49684,,8,85,85,170,250,36435,24107,12328,0.6616440236036778,0.168,24107,33076,1.3720496121458499,1.0,8,1.1551195002529153,5367,1.4399105645612074,8,6488,1.3292231812577064,6,6393,1.2720162677928986,5,5859,1.4664618535586278,7,117,0.004853362093997594,0,0.0,0,0.0,0,0.0,0,0.0,12328,16608,1.3471771576898117,1.0,6,1.1057314913845124,2665,1.4210131332082552,6,3458,1.3065355696934644,5,3327,1.259693417493237,5,2878,1.428769979152189,6,40,0.003244646333549643,0,0.0,0,0.0,0,0.0,0,0.0,1.486080781461592,0.5113968681945452,0.5113968681945452,0.5113968681945452,0.5113968681945452,0.003,0.208
NC_104630.1,"Klebsiella phage vB_KpnS-VAC6, complete genome",Klebsiella phage vB_KpnS-VAC6,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC6,DNA,circular,Klebsiella pneumoniae,,Aug-2020,51554,51554,,8,87,87,174,250,37997,25162,12835,0.6622101744874596,0.182,25162,34425,1.3681344885144264,1.0,8,1.1483055521650474,5982,1.4652290203945169,8,6746,1.277942484435221,5,6781,1.326058103524554,6,5653,1.4234919511763666,8,127,0.005047293537874573,0,0.0,0,0.0,0,0.0,0,0.0,12835,17129,1.334553954031944,1.0,7,1.0811136040304725,2991,1.4249414911400868,7,3448,1.2546403712296983,6,3634,1.2897633461750138,5,2762,1.395365677045619,6,33,0.002571094663030775,0,0.0,0,0.0,0,0.0,0,0.0,1.946273604913858,0.5101043219076006,0.5101043219076006,0.5101043219076006,0.5101043219076006,0.004,0.223
NC_104629.1,"Klebsiella phage vB_KpnS-VAC5, complete genome",Klebsiella phage vB_KpnS-VAC5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC5,DNA,circular,Klebsiella pneumoniae,,Aug-2020,49636,49636,,8,83,83,166,250,36382,24116,12266,0.6628552580946622,0.169,24116,33122,1.3734450157571736,1.0,8,1.1573097775393457,5981,1.4669787660926266,8,6287,1.273580404008271,5,6416,1.3195137157107233,5,5432,1.449742268041237,8,128,0.0053076795488472385,0,0.0,0,0.0,0,0.0,0,0.0,12266,16514,1.3463231697374858,1.0,6,1.1037941569951302,2898,1.4423740510697032,6,3258,1.2427869858809086,5,3443,1.3136799302933488,4,2667,1.4105736782902136,6,36,0.0029349421164193705,0,0.0,0,0.0,0,0.0,0,0.0,1.7949459801086194,0.5086351667945183,0.5086351667945183,0.5086351667945183,0.5086351667945183,0.003,0.208
NC_104628.1,"Klebsiella phage vB_KpnS-VAC4, complete genome",Klebsiella phage vB_KpnS-VAC4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC4,DNA,circular,Klebsiella pneumoniae,,Aug-2020,45558,45558,,8,73,73,146,250,33358,21261,12097,0.6373583548174351,0.154,21261,29293,1.3777809134095291,1.0,8,1.1661425647905388,4756,1.4541631623212783,8,5736,1.328626220362622,6,5594,1.273507329281373,5,5175,1.4747826086956521,7,114,0.005361930294906166,0,0.0,0,0.0,0,0.0,0,0.0,12097,16265,1.3445482350996114,1.0,6,1.100116445596943,2597,1.4085483249903734,6,3391,1.3046299026835741,5,3270,1.2596330275229357,5,2839,1.4314899612539627,6,37,0.003058609572621311,0,0.0,0,0.0,0,0.0,0,0.0,1.7413276589037316,0.5689861957058533,0.5689861957058533,0.5689861957058533,0.5689861957058533,0.003,0.189
NC_104395.1,"Klebsiella phage vB_KpnS-VAC2, complete genome",Klebsiella phage vB_KpnS-VAC2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC2,DNA,circular,Klebsiella pneumoniae,,Aug-2020,51784,51784,,8,93,93,186,250,37957,25610,12347,0.6747108570224201,0.177,25610,35248,1.3763373682155409,1.0,8,1.163792170942978,6396,1.4976547842401502,7,6461,1.2485683330753754,5,6643,1.3001655878368208,5,6110,1.467266775777414,8,140,0.005466614603670442,0,0.0,0,0.0,0,0.0,0,0.0,12347,16536,1.3392726978213332,1.0,6,1.0898658182415957,3034,1.451878707976269,6,3133,1.2243855729332909,4,3343,1.2710140592282382,4,2837,1.4261543884384913,6,33,0.002672714019599903,0,0.0,0,0.0,0,0.0,0,0.0,2.027733283485402,0.4821264715643974,0.4821264715643974,0.4821264715643974,0.4821264715643974,0.004,0.218
NC_103145.1,"Klebsiella phage Solomon, complete genome",Klebsiella phage Solomon,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus solomon,DNA,linear,Klebsiella aerogenes,,2019,51775,51775,,8,253,253,330,250,37918,25077,12841,0.6613481723719605,0.205,25077,34499,1.3757227738565219,1.0,8,1.16238865765626,6311,1.5011884012042465,7,6356,1.235053492762744,5,6535,1.292884468247896,6,5875,1.485276595744681,8,134,0.005343541890975794,0,0.0,0,0.0,0,0.0,0,0.0,12841,17276,1.3453780858188615,1.0,7,1.1021055047920463,3123,1.4707012487992315,7,3280,1.2271341463414633,4,3522,1.2745599091425326,5,2916,1.4296982167352539,6,33,0.002569893310489837,0,0.0,0,0.0,0,0.0,0,0.0,2.061666231354503,0.512072575017446,0.512072575017446,0.512072575017446,0.512072575017446,0.005,0.261
NC_105644.1,"Klebsiella phage PWKp20, complete genome",Klebsiella phage PWKp20,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus PWKp20,DNA,linear,Klebsiella pneumoniae,,,51939,51939,,8,161,160,320,250,38343,25100,13243,0.6546175312312548,0.204,25100,34239,1.3641035856573704,1.0,8,1.1407131284295295,5622,1.4176449662041979,8,6771,1.3172352680549402,6,6753,1.277358211165408,4,5954,1.465233456499832,7,117,0.004661354581673307,0,0.0,0,0.0,0,0.0,0,0.0,13243,17700,1.3365551612172468,1.0,6,1.0843258248114407,2840,1.3908450704225352,5,3750,1.2965333333333333,5,3564,1.2516835016835017,5,3089,1.4331498866947232,6,34,0.0025673940949935813,0,0.0,0,0.0,0,0.0,0,0.0,1.8007435632154905,0.5276189717336308,0.5276189717336308,0.5276189717336308,0.5276189717336308,0.004,0.262
NC_105640.1,"Klebsiella phage PWKp17, complete genome",Klebsiella phage PWKp17,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus PWKp17,DNA,linear,Klebsiella pneumoniae,,,51637,51637,,8,159,158,316,250,38162,25067,13095,0.656857607043656,0.207,25067,34185,1.3637451629632584,1.0,8,1.1396426713591894,5640,1.4157801418439717,8,6788,1.3190925162050677,5,6710,1.2788375558867362,5,5929,1.461460617304773,7,114,0.004547811864203934,0,0.0,0,0.0,0,0.0,0,0.0,13095,17452,1.3327224131347843,1.0,6,1.0767880524282911,2804,1.3855206847360912,5,3703,1.290575209289765,5,3526,1.2532614861032332,5,3062,1.4268451992161986,6,29,0.0022145857197403587,0,0.0,0,0.0,0,0.0,0,0.0,2.032409773704514,0.5224094943652139,0.5224094943652139,0.5224094943652139,0.5224094943652139,0.004,0.264
NC_105638.1,"Klebsiella phage PWKp15, complete genome",Klebsiella phage PWKp15,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus PWKp15,DNA,linear,Klebsiella pneumoniae,,,50457,50457,,8,155,154,308,250,36948,24126,12822,0.6529717440727509,0.199,24126,33172,1.374948188676117,1.0,8,1.1605741244072456,5402,1.4507589781562384,8,6472,1.3311186650185414,5,6370,1.2701726844583987,5,5882,1.467018021081265,7,117,0.004849539915443919,0,0.0,0,0.0,0,0.0,0,0.0,12822,17285,1.3480736234596786,1.0,7,1.108067521709196,2769,1.4048392921632358,6,3593,1.3005844698023936,5,3424,1.2643107476635513,5,3036,1.446969696969697,7,49,0.003821556699422867,0,0.0,0,0.0,0,0.0,0,0.0,1.2628723773270722,0.5314695459349678,0.5314695459349678,0.5314695459349678,0.5314695459349678,0.004,0.253
NC_109729.1,"Klebsiella phage pKP-BS317-1.1, complete genome",Klebsiella phage pKP-BS317-1.1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus pKPBS31711,DNA,circular,Klebsiella pneumoniae BS317-1,,18-Jan-2022,48933,48933,,9,67,66,132,250,35879,18804,17075,0.524094874439087,0.162,18804,25897,1.3772069772388853,1.0,8,1.165027979123157,4277,1.4620060790273557,8,5015,1.3178464606181455,5,4881,1.2716656422864168,5,4631,1.4744115741740444,7,105,0.005583918315252074,0,0.0,0,0.0,0,0.0,0,0.0,17075,23036,1.3491068814055638,1.0,9,1.1105937347695671,3764,1.4086078639744952,7,4735,1.3049630411826822,5,4497,1.2406048476762286,6,4079,1.4650649669036528,9,62,0.0036310395314787702,0,0.0,0,0.0,0,0.0,0,0.0,1.535805128479371,0.9080539232630488,0.9080539232630488,0.9080539232630488,0.9080539232630488,0.003,0.199
NC_105721.1,"Klebsiella phage pK8, complete genome",Klebsiella phage pK8,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus pK8,DNA,circular,Klebsiella pneumoniae,,,49534,49534,,8,155,154,308,250,36247,23267,12980,0.6419013987364471,0.195,23267,32043,1.3771865732582629,1.0,8,1.164399165615247,5187,1.4491999228841335,8,6263,1.3343445633083186,5,6156,1.2729044834307992,5,5661,1.4720014131778838,7,107,0.004598787982980187,0,0.0,0,0.0,0,0.0,0,0.0,12980,17491,1.3475346687211094,1.0,6,1.1067081802269918,2830,1.418374558303887,6,3652,1.305038335158817,5,3479,1.2569703937913193,5,3019,1.4368996356409407,6,46,0.0035439137134052386,0,0.0,0,0.0,0,0.0,0,0.0,1.291092105510564,0.5578811647147308,0.5578811647147308,0.5578811647147308,0.5578811647147308,0.004,0.247
NC_105494.1,"Klebsiella phage vB_KpnD_PeteCarol, complete genome",Klebsiella phage vB_KpnD_PeteCarol,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus petecarol,DNA,linear,,,,49054,49053,,8,155,154,308,250,35923,23111,12812,0.6433482726943741,0.192,23111,31814,1.376573925836182,1.0,8,1.163209210654479,5677,1.473665668486877,7,6061,1.2687675301105428,5,6220,1.3297427652733118,5,5153,1.4529400349311081,8,115,0.004975985461468564,0,0.0,0,0.0,0,0.0,0,0.0,12812,17239,1.3455354355291913,1.0,7,1.103024948486668,2975,1.4352941176470588,7,3455,1.2552821997105643,5,3603,1.3014154870940882,5,2779,1.4188557034904643,6,42,0.0032781767093349986,0,0.0,0,0.0,0,0.0,0,0.0,1.5091736466290906,0.5543776907600112,0.5543776907600112,0.5543776907600112,0.5543776907600112,0.004,0.245
NC_100761.1,"Klebsiella phage vB_KpnS_Penguinator, complete genome",Klebsiella phage vB_KpnS_Penguinator,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus penguinator,DNA,linear,,,02-Sep-2017,51678,51678,,8,175,174,348,250,38099,25151,12948,0.6601485603296674,0.212,25151,34396,1.3675798178998846,1.0,8,1.1473437274778042,6008,1.4637150466045272,7,6694,1.2763668957275172,6,6768,1.322547281323877,6,5681,1.4270374933990495,8,130,0.005168780565385074,0,0.0,0,0.0,0,0.0,0,0.0,12948,17282,1.3347235094223047,1.0,6,1.0808878741536116,3010,1.429235880398671,6,3493,1.2527912968794732,6,3669,1.2935404742436631,5,2776,1.3897694524495676,5,32,0.002471424158171146,0,0.0,0,0.0,0,0.0,0,0.0,2.0728060022227037,0.5148201896507166,0.5148201896507166,0.5148201896507166,0.5148201896507166,0.005,0.27
NC_103329.1,"Klebsiella phage P528, complete genome",Klebsiella phage P528,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus P528,DNA,linear,,,,51895,51895,,8,87,86,172,250,38209,25617,12592,0.6704441361982779,0.179,25617,35083,1.369520240465316,1.0,8,1.150844573805735,6105,1.4584766584766584,7,6840,1.2782163742690058,5,6826,1.3253735716378552,6,5846,1.4349982894286692,8,133,0.005191864777296326,0,0.0,0,0.0,0,0.0,0,0.0,12592,16812,1.335133418043202,1.0,6,1.081402371198414,2934,1.4263803680981595,6,3381,1.2543626146110618,6,3568,1.2931614349775784,5,2709,1.3923957179771134,5,31,0.0024618805590851333,0,0.0,0,0.0,0,0.0,0,0.0,2.0889887317127402,0.4915585049282717,0.4915585049282717,0.4915585049282717,0.4915585049282717,0.004,0.222
NC_129957.1,"Klebsiella phage P1, complete genome",Klebsiella phage P1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus P1,DNA,circular,Klebsiella pneumoniae K143,,,50675,50675,,9,165,164,328,250,37460,24907,12553,0.6648958889482114,0.203,24907,33957,1.3633516682057254,1.0,9,1.1391970877165427,5979,1.4584378658638568,9,6595,1.269901440485216,5,6641,1.3120012046378557,5,5692,1.4316584680252986,8,128,0.005139117517163849,0,0.0,0,0.0,0,0.0,0,0.0,12553,16718,1.3317931968453756,1.0,7,1.07577613840353,2969,1.4280902660828563,7,3345,1.2472346786248132,5,3513,1.286934244235696,5,2726,1.388481291269259,6,32,0.0025491914283438223,0,0.0,0,0.0,0,0.0,0,0.0,1.9979452618246782,0.5040048178259561,0.5040048178259561,0.5040048178259561,0.5040048178259561,0.004,0.257
NC_129888.1,"Klebsiella phage vB_KpnS_ZX2, complete genome",Klebsiella phage vB_KpnS_ZX2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus ZX2,DNA,circular,Klebsiella pneumoniae,,,51632,51632,,8,82,82,164,250,38080,25251,12829,0.6631039915966387,0.179,25251,34517,1.3669557641281533,1.0,8,1.145913347048112,5669,1.4182395484212382,8,6840,1.3245614035087718,5,6765,1.2771618625277161,5,5977,1.468462439350845,7,116,0.0045938774701992004,0,0.0,0,0.0,0,0.0,0,0.0,12829,17115,1.3340868345155508,1.0,6,1.0798161039712708,2763,1.3948606587043069,5,3648,1.294407894736842,6,3450,1.2571014492753623,5,2968,1.4157681940700808,6,30,0.0023384519448125343,0,0.0,0,0.0,0,0.0,0,0.0,1.9450535474775894,0.5080688275944003,0.5080688275944003,0.5080688275944003,0.5080688275944003,0.004,0.221
NC_106517.1,"Klebsiella phage NPat, complete genome",Klebsiella phage NPat,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus NPat,DNA,circular,Klebsiella pneumoniae B5055,,,48715,48715,,8,153,152,304,250,35734,23279,12455,0.6514523982761515,0.188,23279,31973,1.373469650758194,1.0,8,1.157593801338999,5671,1.4630576617880444,7,6128,1.2717036553524803,5,6252,1.3259756877799105,7,5228,1.452371843917368,8,113,0.0048541604020791275,0,0.0,0,0.0,0,0.0,0,0.0,12455,16742,1.344199116820554,1.0,6,1.100357449825957,2980,1.4399328859060403,6,3261,1.2483900643974242,4,3451,1.3094755143436685,6,2763,1.3973941368078175,5,44,0.003532717784022481,0,0.0,0,0.0,0,0.0,0,0.0,1.3664687265149673,0.5350415601709658,0.5350415601709658,0.5350415601709658,0.5350415601709658,0.004,0.24
NC_105496.1,"Klebsiella phage vB_KpnD_Opt-817, complete genome",Klebsiella phage vB_KpnD_Opt-817,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus Opt817,DNA,linear,,,,48988,48988,,8,145,144,288,250,36103,22951,13152,0.6357089438550813,0.196,22951,31448,1.3702235196723453,1.0,8,1.1522709981779666,5488,1.4723032069970845,7,6079,1.2768547458463564,5,6200,1.3201612903225806,6,5184,1.431520061728395,8,116,0.0050542460023528385,0,0.0,0,0.0,0,0.0,0,0.0,13152,17540,1.3336374695863746,1.0,7,1.0792822933839532,3072,1.4205729166666667,6,3550,1.2529577464788733,5,3728,1.2945278969957081,5,2802,1.3925767309064954,7,34,0.0025851581508515814,0,0.0,0,0.0,0,0.0,0,0.0,1.9399050994526383,0.5730562272618347,0.5730562272618347,0.5730562272618347,0.5730562272618347,0.004,0.247
NC_103089.1,"Klebsiella phage MMBB, complete genome",Klebsiella phage MMBB,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus MMBB,DNA,linear,Klebsiella pneumoniae B5055,,22-Feb-2019,50346,50346,,8,159,158,312,250,37020,24075,12945,0.6503241491085899,0.196,24075,32969,1.369428868120457,1.0,8,1.150669679603565,5443,1.4440565864413009,8,6469,1.3162776317823466,6,6290,1.266931637519873,5,5873,1.4685850502298654,8,127,0.005275181723779855,0,0.0,0,0.0,0,0.0,0,0.0,12945,17377,1.342371572035535,1.0,7,1.0977358107403035,2910,1.399656357388316,6,3565,1.2956521739130435,7,3369,1.244879786286732,4,3101,1.4482425024185746,7,46,0.0035534955581305525,0,0.0,0,0.0,0,0.0,0,0.0,1.4769023852931729,0.5377043052065378,0.5377043052065378,0.5377043052065378,0.5377043052065378,0.004,0.249
NC_109368.1,"Klebsiella phage mfs, complete genome",Klebsiella phage mfs,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus mfs,DNA,linear,Klebsiella pneumoniae,,Aug-2021,48780,48780,,7,189,188,376,250,36065,29619,6446,0.8212671565229447,0.193,29619,40135,1.355042371450758,1.0,7,1.122460931290991,7007,1.4504067361210218,7,7945,1.2640654499685338,4,8173,1.318732411599168,5,6494,1.4091469048352325,7,114,0.003848880785981971,0,0.0,0,0.0,0,0.0,0,0.0,6446,8645,1.3411417933602234,1.0,6,1.0942894188149346,1481,1.4476704929101958,6,1754,1.2673888255416192,5,1806,1.2906976744186047,4,1405,1.38576512455516,5,17,0.0026372944461681663,0,0.0,0,0.0,0,0.0,0,0.0,1.4257443527477929,0.2176437819679603,0.2176437819679603,0.2176437819679603,0.2176437819679603,0.005,0.254
NC_138488.1,"Klebsiella phage LF20, complete genome",Klebsiella phage LF20,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus LF20,DNA,linear,Klebsiella pneumoniae 32416,,2020-08-15,50107,50107,,9,153,152,304,250,36952,23891,13061,0.6465414591903009,0.197,23891,32629,1.365744422585911,1.0,9,1.143697698234013,5398,1.43571693219711,8,6376,1.3136762860727729,6,6383,1.2691524361585462,5,5734,1.4652947331705615,9,126,0.00527395253442719,0,0.0,0,0.0,0,0.0,0,0.0,13061,17478,1.3381823750095705,1.0,6,1.0885276756080529,2891,1.3995157384987893,6,3622,1.2860298177802318,5,3424,1.2529205607476634,5,3124,1.4353393085787451,6,34,0.0026031697419799404,0,0.0,0,0.0,0,0.0,0,0.0,2.0099514001388568,0.5467007094573384,0.5467007094573384,0.5467007094573384,0.5467007094573384,0.004,0.25
